municipio_cod;lon;lat;alt
2901700;-39,11870;-12,4348000; 167,9557
2901809;-40,27570;-10,5758000; 500,5641
2901908;-38,08000;-11,6554000; 190,1098
2901957;-39,74210;-13,8532000; 272,5486
2902005;-41,46170;-14,4266000; 737,2820
2902054;-38,19830;-12,2152000;  70,6223
2902104;-38,96100;-11,3357000; 267,9389
2902203;-38,50310;-12,0882000; 216,2360
2902252;-39,41330;-15,2609000; 158,9178
2902302;-39,00290;-13,0806000;   5,2204
2902401;-39,32200;-14,3169000;  48,1725
2902500;-44,53610;-12,3041000; 672,2023
2902609;-40,16690;-11,9594000; 365,2610
2902658;-38,61190;-10,5741000; 340,6245
2902708;-43,14360;-11,0890000; 409,8941
2902807;-41,33170;-13,6202000;1038,8796
2902906;-40,57640;-14,8643000; 874,5682
2903003;-42,05910;-11,8088000; 722,0806
2903102;-39,60140;-14,2100000; 121,4399
2903201;-45,00420;-12,1449000; 441,9978
2903235;-41,91210;-11,7611000; 701,3927
2903276;-39,07870;-11,5291000; 379,5470
2903300;-39,47330;-14,8098000; 146,3835
2903409;-38,88030;-15,8614000;   5,3116
2903508;-41,26000;-15,0335000; 846,9841
2903607;-38,81220;-11,6201000; 256,0671
2903706;-40,20050;-14,3626000; 693,0128
2903805;-40,60570;-12,6613000; 319,0672
2903904;-43,41710;-13,2541000; 436,9289
2903953;-40,50120;-14,3729000; 642,0004
2904001;-41,82430;-12,7151000; 943,7365
2904050;-41,26840;-11,9696000; 983,3119
2904100;-42,73010;-12,8208000; 639,3768
2904209;-42,52930;-13,3809000; 645,2617
2904308;-39,79350;-13,1055000; 589,3880
2904407;-43,96570;-12,4867000; 537,2021
2904506;-42,62470;-12,0026000; 813,0952
2904605;-41,66710;-14,2054000; 440,0865
2904704;-39,30250;-14,9564000; 115,2290
2904753;-43,63140;-10,7118000; 487,0901
2904803;-40,41030;-14,9786000; 339,9375
2904852;-39,18670;-12,5371000; 196,0280
2904902;-38,96940;-12,5962000;  53,9962
2905008;-42,22140;-14,5042000; 589,3458
2905107;-40,43730;-11,0931000; 485,3820
2905156;-40,90930;-14,3386000; 421,6999
2905206;-42,48570;-14,0668000; 811,8544
2905305;-41,47220;-11,6914000; 764,3337
2905404;-39,04330;-13,4876000;  17,5193
2905503;-40,30740;-11,0222000; 465,1890
2905602;-39,49640;-15,4176000; 161,8450
2905701;-38,32570;-12,6988000;  33,5351
2905800;-39,10060;-13,9471000;   7,0000
2905909;-43,01230; -9,5172000; 475,4441
2906006;-40,31880;-10,5057000; 600,6172
2906105;-44,20500;-13,0759000; 703,4963
2906204;-41,76550;-11,6876000; 708,1937
2906303;-38,94740;-15,6798000;   7,9212
2906402;-39,12370;-11,8050000; 245,4172
2906501;-38,54360;-12,6719000; 110,3867
2906600;-42,86440;-14,4132000; 588,2356
2906709;-41,24110;-15,5061000; 668,9607
2906808;-39,49660;-10,6667000; 397,1440
2906824;-39,02410; -9,8907000; 373,6864
2906857;-39,83540;-11,6701000; 393,6775
2906873;-40,01100;-11,3816000; 418,6693
2906899;-41,26540;-14,7221000; 446,0073
2906907;-39,25340;-17,7334000;   6,0027
2907004;-37,94550;-11,9408000;  62,4511
2907103;-43,76180;-14,3020000; 446,4521
2907202;-40,97580; -9,1786000; 403,3437
2907301;-39,42650;-12,7658000; 254,8531
2907400;-44,85980;-12,3160000; 606,1760
2907509;-38,37630;-12,3552000; 101,3420
2907558;-42,29640;-13,3282000; 589,2681
2907608;-42,11230;-11,1380000; 705,7241
2907707;-39,10240; -8,9755000; 338,5739
2907806;-38,38340;-10,5922000; 439,9557
2907905;-38,51710;-11,1011000; 131,0482
2908002;-39,55230;-14,6368000; 203,2340
2908101;-44,54570;-14,1711000; 629,1539
2908200;-38,99980;-12,5040000; 229,6161
2908309;-39,17090;-12,7780000; 216,7738
2908408;-39,28170;-11,5618000; 421,7841
2908507;-38,76370;-12,3229000; 205,1262
2908606;-37,60700;-11,8134000;   6,7954
2908705;-41,97080;-14,8904000; 646,5495
2908804;-41,04630;-13,7555000; 313,0501
2908903;-38,75050;-12,2479000; 236,8756
2909000;-41,93570;-15,0372000; 714,7299
2909109;-44,45300;-13,8278000; 673,8105
2909208;-37,93300;-10,2794000; 206,5049
2909307;-44,64110;-13,3418000; 574,4562
2909406;-44,25250;-12,0286000; 475,6820
2909505;-39,81270;-13,3626000; 471,8137
2909604;-38,15170;-11,5178000; 183,2182
2909703;-44,41180;-12,2315000; 684,0679
2909802;-39,10070;-12,6638000; 223,0000
2909901;-39,90810; -8,9890000; 358,2294
2910008;-39,90250;-14,4350000; 180,8402
2910057;-38,29800;-12,6044000;  34,9345
2910107;-41,77090;-13,7633000; 441,0537
2910206;-39,18810;-12,9115000; 165,8524
2910305;-39,52050;-12,9433000; 376,4730
2910404;-40,90910;-15,5346000; 641,3597
2910503;-38,07880;-11,9373000; 109,3259
2910602;-37,94500;-11,7994000; 157,0606
2910701;-39,01420;-10,5058000; 474,0182
2910727;-39,58420;-16,3752000; 189,7866
2910750;-38,20870;-10,6002000; 344,5726
2910776;-44,28350;-14,2106000; 481,2345
2910800;-38,96000;-12,2293000; 238,6411
2910859;-40,13780;-10,7385000; 421,8927
2910909;-39,92140;-14,9849000; 305,2653
2911006;-39,65650;-14,8628000; 191,5863
2911105;-45,19100;-11,0470000; 495,5456
2911204;-39,48630;-13,7438000; 158,6561
2911253;-39,78610;-11,4709000; 299,9581
2911303;-42,50470;-11,4275000;1049,3577
2911402;-38,25930; -9,3402000; 258,4967
2911501;-39,46720;-14,3237000;  92,8207
2911600;-39,03400;-12,6016000; 218,3668
2911659;-41,93710;-14,5470000; 622,6772
2911709;-42,77860;-14,2253000; 522,0317
2911808;-39,78130;-16,5812000; 171,1961
2911857;-38,28020;-10,6753000; 301,3015
2911907;-40,21340;-12,7691000; 241,8153
2912004;-42,25580;-14,2767000; 632,4609
2912103;-39,59150;-14,8658000; 166,0260
2912202;-41,27210;-13,4263000; 955,7221
2912301;-39,98980;-14,8431000; 358,9926
2912400;-42,01120;-11,6375000; 699,9679
2912509;-42,49120;-12,8791000; 498,7833
2912608;-40,93540;-12,6499000; 561,3341
2912707;-39,37450;-14,1650000;  98,3453
2912806;-40,10630;-17,6842000; 145,1828
2912905;-39,64090;-14,0673000; 149,2657
2913002;-42,21330;-12,6455000; 918,5934
2913101;-41,97520;-11,5528000; 786,1015
2913200;-43,21870;-12,1840000; 427,8520
2913309;-39,18870;-11,7552000; 286,7574
2913408;-42,71790;-13,7680000; 783,3427
2913457;-39,14010;-13,8204000;  12,0868
2913507;-40,09750;-14,7580000; 442,6070
2913606;-39,04320;-14,7933000;  54,2138
2913705;-38,35400;-11,7891000; 173,2011
2913804;-39,30600;-12,3142000; 185,7983
2913903;-39,73570;-14,1375000; 144,8027
2914000;-39,74070;-12,1603000; 314,3195
2914109;-42,61070;-11,8288000; 738,2280
2914208;-40,08390;-13,2566000; 560,9207
2914307;-40,96960;-13,2937000; 593,2186
2914406;-41,61800;-12,2435000; 722,1021
2914505;-38,77170;-12,0337000; 245,9915
2914604;-41,85890;-11,3034000; 725,1884
2914653;-39,55320;-16,5758000; 156,0075
2914703;-40,30700;-12,5323000; 261,8841
2914802;-39,27310;-14,7890000;  61,7653
2914901;-38,99480;-14,2782000;  10,8255
2915007;-40,96340;-12,9820000; 307,2059
2915106;-40,01360;-14,1618000; 238,4286
2915205;-39,84850;-14,2865000; 175,2987
2915304;-39,61520;-16,0881000; 180,7848
2915353;-42,40120;-11,0087000; 439,3283
2915403;-39,72470;-15,1402000; 162,6209
2915502;-39,38180;-14,6780000;  99,0820
2915601;-39,53300;-17,0423000;  63,6562
2915700;-39,67630;-13,7748000; 252,3747
2915809;-40,62400;-15,2480000; 360,3767
2915908;-38,03820;-12,2682000;  42,5191
2916005;-40,32700;-17,1663000; 201,8599
2916104;-38,68400;-12,8815000;   3,6701
2916203;-39,43000;-14,8948000; 101,3474
2916302;-39,52850;-15,9722000; 190,8995
2916401;-40,24740;-15,2462000; 284,4583
2916500;-38,21860;-11,3110000; 156,0114
2916609;-39,56640;-14,4212000; 137,3950
2916708;-39,93820;-13,4464000; 568,4180
2916807;-40,06150;-15,6578000; 251,4028
2916856;-39,70380;-12,7092000; 238,5720
2916906;-40,14620;-13,5324000; 828,6139
2917003;-39,85330;-10,6919000; 378,8760
2917102;-40,07170;-15,1190000; 256,3849
2917201;-41,31100;-13,8074000; 539,9567
2917300;-39,14900;-13,7362000;  11,2861
2917334;-43,55640;-14,4121000; 506,2901
2917359;-44,46600;-13,6259000; 521,7842
2917409;-42,43060;-14,8492000; 860,1758
2917508;-40,51300;-11,1851000; 462,0452
2917607;-39,97030;-13,5307000; 673,7794
2917706;-40,19360;-10,2629000; 655,8174
2917805;-38,89140;-13,1151000;   8,9447
2917904;-37,78690;-11,5657000; 151,1929
2918001;-40,08860;-13,8557000; 214,1529
2918100;-38,35180;-10,0622000; 276,0806
2918209;-39,57650;-13,2523000; 328,1139
2918308;-39,88960;-14,0174000; 161,9314
2918357;-41,66000;-11,3464000; 811,3094
2918407;-40,50360; -9,4107000; 372,4150
2918456;-40,15880;-16,8445000; 217,9175
2918506;-41,97970;-11,0546000; 626,7613
2918555;-39,49490;-15,1905000; 185,1844
2918605;-41,59010;-13,5130000; 519,3843
2918704;-40,21060;-13,6530000; 556,1835
2918753;-42,14570;-14,0300000; 519,1556
2918803;-39,42760;-13,1796000; 243,6290
2918902;-40,34580;-17,6121000; 285,5953
2919009;-40,90370;-12,3604000; 646,1406
2919058;-40,22520;-13,4725000; 867,6903
2919108;-38,89300;-11,7916000; 290,4233
2919157;-41,83190;-11,3801000; 774,2298
2919207;-38,32350;-12,8967000;  18,1513
2919306;-41,39400;-12,5641000; 439,0802
2919405;-42,50270;-14,6759000; 883,2448
2919504;-41,84040;-13,6495000; 480,5482
2919553;-45,80050;-12,0784000; 768,5313
2919603;-40,36520;-12,1414000; 380,1952
2919702;-40,42200;-15,5673000; 311,4714
2919801;-42,69470;-13,0237000; 679,2283
2919900;-39,05950; -9,1747000; 371,4183
2919926;-38,60280;-12,7403000;   6,2838
2919959;-41,48370;-14,6613000; 592,5319
2920007;-40,26050;-15,6198000; 323,5010
2920106;-40,14980;-11,7111000; 461,4463
2920205;-43,77160;-14,3404000; 440,8896
2920304;-41,87870;-14,3779000; 509,0227
2920403;-40,24200;-14,1459000; 323,7491
2920452;-44,03650;-10,7158000; 514,9855
2920502;-40,43130;-13,4377000; 974,1303
2920601;-38,91890;-12,7751000;   2,9831
2920700;-39,02500;-14,1055000;  13,7051
2920809;-40,53450;-13,0035000; 295,8321
2920908;-39,30240;-15,5660000;  33,7519
2921005;-38,29730;-12,5300000;  34,0000
2921054;-42,84290;-13,9126000; 515,4020
2921104;-40,22020;-17,3704000; 145,3634
2921203;-40,59610;-11,4283000; 545,7737
2921302;-39,85910;-12,8706000; 424,0180
2921401;-40,57480;-10,9561000; 808,5918
2921450;-40,77360;-14,2398000; 356,2026
2921500;-39,33270;-10,4402000; 488,9878
2921609;-43,27790;-11,5580000; 512,6769
2921708;-41,15910;-11,5501000;1014,7803
2921807;-42,38040;-15,0164000; 846,8080
2921906;-41,37320;-13,0039000;1001,2582
2922003;-39,54750;-18,0885000;   5,5878
2922052;-41,64380;-11,9672000; 842,4831
2922102;-40,47150;-11,8647000; 498,4436
2922201;-39,11300;-12,9973000;  80,0754
2922250;-43,55190;-12,0683000; 432,9800
2922300;-38,98870;-12,6234000; 210,3011
2922409;-39,50420;-13,2294000; 228,3284
2922508;-39,01060;-13,0351000;  11,8296
2922607;-39,11300;-13,6045000;  50,0239
2922656;-39,42910;-10,8321000; 327,6791
2922706;-40,14520;-14,7936000; 433,7146
2922730;-39,63220;-11,6084000; 299,0633
2922755;-39,62570;-13,8099000; 247,9810
2922805;-40,06920;-13,0330000; 550,0138
2922854;-41,06890;-12,8189000; 401,1689
2922904;-38,48460;-11,2380000; 161,4175
2923001;-39,37200;-17,8934000;   6,0463
2923035;-42,16780;-12,8020000; 852,2494
2923050;-38,41560;-10,3420000; 416,3800
2923100;-38,33110;-11,3583000; 133,8095
2923209;-42,89700;-12,3206000; 622,6539
2923308;-38,62840;-12,0069000; 297,8432
2923357;-41,08180;-10,9646000; 556,0113
2923407;-43,17050;-14,2574000; 544,1314
2923506;-41,57730;-12,5101000; 745,2906
2923605;-42,24060;-13,4424000; 623,3876
2923704;-43,18200;-12,6907000; 430,9773
2923803;-37,87040;-10,6760000; 447,0022
2923902;-39,64880;-15,4636000; 192,9197
2924009;-38,21830; -9,4033000; 242,9846
2924058;-39,60940;-11,8312000; 276,4969
2924108;-38,64900;-12,1436000; 195,3410
2924207;-37,89930;-10,0101000; 371,3758
2924306;-41,77060;-13,1645000;1264,0764
2924405;-42,48480; -9,9978000; 407,6516
2924504;-42,68700;-14,4900000; 605,2773
2924603;-40,35720;-10,7342000; 439,4814
2924652;-39,90820;-11,8080000; 287,0117
2924678;-39,37450;-13,7612000; 142,5169
2924702;-41,72490;-14,9469000; 651,4576
2924801;-40,55130;-11,7372000; 538,2869
2924900;-40,36840;-13,2566000; 692,6157
2925006;-40,48460;-14,6702000; 935,6194
2925105;-40,36510;-14,5223000; 765,3815
2925204;-38,32720;-12,4293000;  58,3457
2925253;-40,13540;-10,8671000; 364,9873
2925303;-39,06210;-16,4491000;   4,1962
2925402;-39,87570;-15,5925000; 176,9817
2925501;-39,22920;-17,3296000;   7,8759
2925600;-41,99090;-11,2965000; 651,2665
2925709;-41,68240;-14,6854000; 697,0937
2925758;-39,42410;-13,4708000; 202,6684
2925808;-39,62640;-10,9764000; 283,2982
2925907;-39,20660;-10,7517000; 358,6573
2925931;-40,12150;-11,4087000; 433,4129
2925956;-39,50060;-12,4074000; 227,6296
2926004;-42,07970; -9,6239000; 400,2745
2926103;-39,42420;-11,4897000; 319,6901
2926202;-44,91650;-11,7462000; 517,7860
2926301;-39,38300;-11,8060000; 223,7148
2926400;-42,93830;-13,6066000; 612,3551
2926509;-38,43060;-11,0392000; 154,6513
2926608;-38,53610;-10,8363000; 227,5819
2926657;-40,74390;-15,4641000; 666,1591
2926707;-41,81880;-13,5886000; 997,9018
2926806;-42,07510;-14,4085000; 526,3929
2926905;-42,28790;-13,1187000; 558,5113
2927002;-37,93360;-11,4849000; 173,6420
2927101;-38,77230; -8,8450000; 321,7550
2927200;-40,50040;-12,2893000; 366,4711
2927309;-38,75790;-12,8780000;   6,8475
2927408;-38,48810;-13,0148000;   5,8722
2927507;-38,96610;-11,9569000; 264,4336
2927606;-38,12780; -9,7319000; 296,7807
2927705;-39,01320;-16,3381000;   6,7162
2927804;-39,81180;-14,9601000; 238,4985
2927903;-39,82760;-13,2987000; 404,9503
2928000;-39,37740;-11,2534000; 356,5732
2928059;-39,33250;-15,4328000; 113,0649
2928109;-44,19830;-13,3935000; 457,3632
2928208;-44,05330;-12,9808000; 539,8505
2928307;-38,86720;-12,0284000; 239,8826
2928406;-44,51900;-11,0080000; 441,0916
2928505;-39,52110;-12,7729000; 222,5072
2928604;-38,70900;-12,5491000;   7,0145
2928703;-39,26110;-12,9680000; 214,8595
2928802;-39,25320;-12,4289000; 240,6156
2928901;-44,97410;-12,3609000; 503,5859
2928950;-39,52630;-11,4635000; 298,6632
2929008;-38,96870;-12,6057000;  10,3103
2929057;-44,19690;-13,4042000; 443,9109
2929107;-39,08400;-12,8451000; 205,3168
2929206;-38,67580;-12,6300000;  28,7586
2929255;-41,87430;-11,2267000; 684,7401
2929305;-38,94980;-12,4303000; 237,1687
2929354;-39,33890;-15,0782000; 151,0905
2929370;-40,02370;-11,5053000; 356,4224
2929404;-39,45580;-13,0517000; 274,3511
2929503;-38,49530;-12,5127000;  56,1179
2929602;-39,19480;-12,7352000; 226,1527
2929701;-38,59140;-11,6008000; 241,7545
2929750;-38,77060;-12,7369000;  33,9673
2929800;-40,41860;-10,9411000; 539,1308
2929909;-41,76820;-12,4188000; 812,9331
2930006;-42,94410;-14,5748000; 536,3265
2930105;-40,19000;-10,4568000; 536,1064
2930154;-43,58070;-13,5645000; 443,7891
2930204;-41,89100; -9,7404000; 398,4195
2930303;-43,95230;-12,7626000; 526,5325
2930402;-39,33250;-12,1597000; 278,3912
2930501;-39,00810;-11,6595000; 382,7408
2930600;-40,29990;-11,4160000; 465,3380
2930709;-38,41150;-12,7839000;  43,3606
2930758;-43,46640;-13,0858000; 432,9647
2930766;-38,20040;-10,3642000; 356,1751
2930774;-40,79160; -9,4708000; 374,7482
2930808;-41,64420;-12,0926000; 823,1663
2930907;-44,01120;-12,7073000; 535,3207
2931004;-41,25430;-14,0255000; 425,3084
2931053;-42,49060;-13,5466000; 816,4810
2931103;-39,10050;-11,9717000; 229,3132
2931202;-39,10060;-13,5310000;  33,9641
2931301;-40,78870;-11,8523000; 818,1064
2931350;-39,74450;-17,5377000; 116,8387
2931400;-38,64190;-12,3014000; 114,3759
2931509;-39,00580;-11,4829000; 377,6961
2931608;-39,48940;-13,6011000; 214,9189
2931707;-38,62310;-12,4031000;  93,7959
2931806;-41,40960;-14,9725000; 495,5250
2931905;-38,78590;-10,9643000; 212,6108
2932002;-39,48810; -9,8327000; 447,9780
2932101;-39,66200;-13,2681000; 336,1475
2932200;-39,32250;-14,3104000;  46,8066
2932309;-39,52270;-14,2115000; 104,6244
2932408;-42,13380;-11,3381000; 576,9936
2932457;-41,33290;-10,7293000; 739,2452
2932507;-39,07470;-15,2942000;  10,1966
2932606;-42,65900;-14,7632000; 665,8735
2932705;-39,28380;-14,5920000;  91,7126
2932804;-41,09580;-12,0833000; 530,0588
2932903;-39,07240;-13,3703000;  12,2252
2933000;-39,46420;-11,4125000; 350,6856
2933059;-40,14060;-11,5990000; 455,8157
2933109;-40,31890;-11,5240000; 468,5449
2933158;-40,94580;-11,2572000; 724,3538
2933174;-39,39350;-12,9753000; 230,0671
2933208;-38,61920;-12,9357000;   5,9175
2933257;-40,08450;-17,2239000; 142,1219
2933307;-40,83980;-14,8480000; 929,2311
2933406;-41,16960;-12,2843000; 491,7984
2933455;-43,88890;-12,1202000; 553,5424
2933505;-39,47970;-13,6886000; 134,5936
2933604;-42,72550;-10,8250000; 406,2555
3100104;-47,39680;-18,4876000; 753,1249
3100203;-45,44620;-19,1558000; 644,7399
3100302;-42,48100;-20,3014000; 589,8301
3100401;-43,14820;-20,3604000; 492,7910
3100500;-42,54620;-19,0767000; 473,7021
3100609;-42,38960;-17,9911000; 432,4472
3100708;-48,10810;-20,0593000; 531,4401
3100807;-45,38950;-20,9374000; 840,8977
3100906;-40,93520;-17,0823000; 260,4272
3101003;-41,45880;-15,7453000; 735,6518
3101102;-41,07330;-19,4920000;  64,0000
3101201;-44,60280;-21,9759000; 979,4320
3101300;-44,63810;-22,1711000;1115,5199
3101409;-46,61160;-22,1998000; 992,1060
3101508;-42,69590;-21,8768000; 149,0276
3101607;-45,94890;-21,4282000; 877,3397
3101631;-43,77390;-21,1394000;1066,1152
3101706;-40,69770;-16,1806000; 197,3697
3101805;-41,98910;-18,9868000; 192,6181
3101904;-46,38950;-20,8619000; 870,1480
3102001;-46,14530;-21,2559000; 847,0495
3102050;-41,87310;-20,4444000; 958,7732
3102100;-43,41890;-21,0221000; 813,8485
3102209;-41,72640;-19,4145000; 393,1050
3102308;-43,06610;-20,1148000; 572,6477
3102407;-43,36610;-18,7336000; 671,9440
3102506;-42,80720;-20,5101000; 583,0962
3102605;-46,57560;-22,0728000; 878,9043
3102704;-41,49640;-15,9652000; 727,4451
3102803;-44,31770;-21,7370000; 956,2010
3102852;-42,26650;-17,7278000; 864,3383
3102902;-43,75560;-21,3186000;1059,3339
3103009;-42,86950;-19,6515000; 445,4637
3103108;-42,10930;-21,0182000; 331,8212
3103207;-44,24690;-19,2004000; 715,8005
3103306;-43,38160;-21,3393000; 596,3781
3103405;-42,06420;-16,8518000; 317,4352
3103504;-48,19160;-18,6483000; 925,1206
3103603;-44,24700;-21,9161000;1073,7728
3103702;-42,52630;-20,6657000; 905,2062
3103751;-49,19010;-18,4419000; 447,8663
3103801;-46,15460;-19,0339000;1020,0731
3103900;-45,16670;-19,9468000; 799,1330
3104007;-46,94000;-19,5913000; 989,5981
3104106;-46,94440;-21,3602000; 723,5007
3104205;-45,54360;-20,2826000; 724,5796
3104304;-46,14660;-21,3584000; 823,6303
3104403;-42,83640;-21,6076000; 273,2717
3104452;-42,55920;-17,8678000; 833,4689
3104502;-46,10780;-15,9218000; 507,0503
3104601;-42,85960;-21,3112000; 309,9937
3104700;-41,11060;-18,0459000; 269,3656
3104809;-44,27520;-18,1125000; 538,7522
3104908;-44,89040;-21,9576000; 889,3509
3105004;-43,95700;-19,2864000; 645,2030
3105103;-45,97900;-20,0119000; 684,9387
3105202;-40,55890;-15,8850000; 260,0662
3105301;-46,38530;-21,7249000; 943,4839
3105400;-43,48490;-19,9358000; 749,8516
3105509;-42,23910;-21,2479000; 199,6174
3105608;-43,77620;-21,2249000;1129,8852
3105707;-43,03720;-20,2836000; 418,5117
3105905;-43,97540;-21,1763000; 924,6266
3106002;-43,09690;-19,8258000; 645,2191
3106101;-43,41570;-21,9501000; 496,7501
3106200;-43,92650;-19,9375000; 937,5280
3106309;-42,48730;-19,2246000; 262,2298
3106408;-44,02850;-20,4067000; 818,6749
3106507;-42,46140;-16,9503000; 413,8487
3106606;-40,57220;-17,0610000; 246,8256
3106655;-41,74680;-15,6108000; 693,2442
3106705;-44,19760;-19,9654000; 816,1037
3106804;-43,75660;-21,6087000; 773,9667
3106903;-43,06200;-21,7221000; 627,4768
3107000;-45,50470;-18,7848000; 626,8932
3107109;-45,56440;-21,0905000; 783,3480
3107208;-44,39730;-22,1696000;1186,5531
3107307;-43,81440;-17,1121000; 704,7192
3107406;-45,25410;-19,7376000; 744,9906
3107505;-44,18940;-21,9459000;1110,6112
3107604;-46,52350;-21,0173000; 983,6594
3107703;-43,47350;-19,7041000; 691,8975
3107802;-42,31570;-19,8245000; 539,1768
3107901;-46,14790;-22,4768000;1378,7084
3108008;-44,75550;-21,0304000; 934,6311
3108107;-44,23290;-20,3255000; 949,9971
3108206;-45,98830;-16,5708000; 653,0540
3108255;-44,75800;-15,3238000; 615,0754
3108305;-46,16720;-22,2724000; 887,6748
3108404;-46,39550;-21,6517000; 987,4526
3108503;-43,01040;-16,8629000; 943,9303
3108552;-46,01540;-16,9986000; 525,2910
3108602;-44,42750;-16,2059000; 738,1258
3108701;-43,23910;-20,8485000; 631,7026
3108800;-42,71540;-19,0536000; 442,3412
3108909;-45,61530;-22,4731000; 871,3913
3109006;-44,20020;-20,1442000; 761,3418
3109105;-46,35340;-22,4362000;1190,3365
3109204;-44,18080;-17,8743000; 596,0896
3109253;-42,25950;-19,4222000; 441,9942
3109303;-46,42400;-15,6265000; 556,1640
3109402;-44,95520;-17,3594000; 500,4118
3109451;-47,08500;-16,0283000; 956,1193
3109501;-46,40000;-21,4693000; 901,3481
3109600;-44,44110;-19,5264000; 735,8506
3109709;-45,78210;-22,3540000; 845,6458
3109808;-49,50170;-18,5127000; 450,0467
3109907;-44,41300;-19,2937000; 718,5570
3110004;-43,66480;-19,8871000; 911,3067
3110103;-41,92300;-20,6968000; 740,6099
3110202;-42,79390;-20,7889000; 685,9340
3110301;-46,38780;-21,9233000;1142,3952
3110400;-45,15880;-20,6269000; 938,2626
3110509;-46,14690;-22,7567000;1029,1930
3110608;-46,05800;-22,6111000; 883,1095
3110707;-45,29250;-21,8554000; 918,8233
3110806;-41,73010;-18,2411000; 252,3485
3110905;-45,39840;-21,8354000; 906,2362
3111002;-46,24820;-21,7115000;1067,6966
